 -5  -5  -3  10   7 -0.000067 -0.000015
 -5  -5  -3  10   8 -0.000158  0.000131
 -5  -5  -3  10   9 -0.000026  0.000069
 -5  -5  -3  10  10  0.000176  0.000021
 -5  -5  -2   1   1 -0.000754 -0.000022
 -5  -5  -2   1   2 -0.000372 -0.000019
 -5  -5  -2   1   3  0.000367 -0.000033
 -5  -5  -2   1   4 -0.000046  0.000005
 -5  -5  -2   1   5  0.000223 -0.000006
 -5  -5  -2   1   6  0.001061 -0.000017
 -5  -5  -2   1   7 -0.000191 -0.000013
 -5  -5  -2   1   8 -0.000401 -0.000043
 -5  -5  -2   1   9 -0.000057  0.000052
 -5  -5  -2   1  10  0.000165  0.000053
 -5  -5  -2   2   1  0.000392  0.000027
 -5  -5  -2   2   2  0.000584 -0.000143
 -5  -5  -2   2   3 -0.000403 -0.000092
 -5  -5  -2   2   4  0.000005  0.000186
 -5  -5  -2   2   5  0.000263  0.000030
 -5  -5  -2   2   6  0.000189  0.000002
 -5  -5  -2   2   7  0.000304 -0.000149
 -5  -5  -2   2   8  0.000084  0.000067
 -5  -5  -2   2   9 -0.000108  0.000235
 -5  -5  -2   2  10  0.000345 -0.000056
 -5  -5  -2   3   1  0.000389 -0.000024
 -5  -5  -2   3   2  0.000420  0.000002
 -5  -5  -2   3   3 -0.000758 -0.000072
 -5  -5  -2   3   4  0.000167  0.000249
 -5  -5  -2   3   5 -0.000126  0.000179
 -5  -5  -2   3   6 -0.000398 -0.000036
 -5  -5  -2   3   7 -0.000021 -0.000011
 -5  -5  -2   3   8 -0.000010 -0.000065
 -5  -5  -2   3   9 -0.000331  0.000281
 -5  -5  -2   3  10 -0.000197  0.000016
 -5  -5  -2   4   1  0.000137  0.000016
 -5  -5  -2   4   2  0.000277 -0.000288
 -5  -5  -2   4   3 -0.000229 -0.000460
 -5  -5  -2   4   4 -0.000466 -0.000096
 -5  -5  -2   4   5 -0.000158 -0.000135
 -5  -5  -2   4   6  0.000083 -0.000042
 -5  -5  -2   4   7  0.000021  0.000028
 -5  -5  -2   4   8  0.000368 -0.000304
 -5  -5  -2   4   9  0.000045 -0.000044
 -5  -5  -2   4  10 -0.000022  0.000067
 -5  -5  -2   5   1 -0.000081  0.000065
 -5  -5  -2   5   2  0.000152 -0.000106
 -5  -5  -2   5   3  0.000039 -0.000048
 -5  -5  -2   5   4 -0.000179 -0.000121
 -5  -5  -2   5   5 -0.000229  0.000151
 -5  -5  -2   5   6 -0.000281  0.000003
 -5  -5  -2   5   7  0.000061 -0.000097
 -5  -5  -2   5   8  0.000186  0.000011
 -5  -5  -2   5   9 -0.000170  0.000076
 -5  -5  -2   5  10 -0.000036 -0.000112
 -5  -5  -2   6   1  0.001068 -0.000022
 -5  -5  -2   6   2 -0.000184 -0.000012
 -5  -5  -2   6   3 -0.000407 -0.000037
 -5  -5  -2   6   4 -0.000157  0.000021
 -5  -5  -2   6   5  0.000200  0.000021
 -5  -5  -2   6   6 -0.000734 -0.000019
 -5  -5  -2   6   7 -0.000384 -0.000025
 -5  -5  -2   6   8  0.000372 -0.000040
 -5  -5  -2   6   9 -0.000057 -0.000020
 -5  -5  -2   6  10  0.000039 -0.000008
 -5  -5  -2   7   1  0.000187  0.000020
 -5  -5  -2   7   2  0.000286 -0.000122
 -5  -5  -2   7   3 -0.000033 -0.000065
 -5  -5  -2   7   4  0.000073  0.000031
 -5  -5  -2   7   5  0.000122  0.000069
 -5  -5  -2   7   6  0.000375  0.000010
 -5  -5  -2   7   7  0.000608 -0.000128
 -5  -5  -2   7   8 -0.000370  0.000055
 -5  -5  -2   7   9  0.000180  0.000039
 -5  -5  -2   7  10  0.000378 -0.000010
 -5  -5  -2   8   1 -0.000405 -0.000026
 -5  -5  -2   8   2 -0.000018  0.000008
 -5  -5  -2   8   3 -0.000052 -0.000029
 -5  -5  -2   8   4 -0.000211  0.000131
 -5  -5  -2   8   5 -0.000034  0.000160
 -5  -5  -2   8   6  0.000363 -0.000014
 -5  -5  -2   8   7  0.000369  0.000029
 -5  -5  -2   8   8 -0.000754 -0.000073
 -5  -5  -2   8   9  0.000078  0.000264
 -5  -5  -2   8  10 -0.000131  0.000070
 -5  -5  -2   9   1  0.000111  0.000021
 -5  -5  -2   9   2 -0.000074 -0.000250
 -5  -5  -2   9   3  0.000093 -0.000398
 -5  -5  -2   9   4  0.000029 -0.000061
 -5  -5  -2   9   5 -0.000209  0.000162
 -5  -5  -2   9   6 -0.000009  0.000004
 -5  -5  -2   9   7 -0.000060  0.000035
 -5  -5  -2   9   8 -0.000258 -0.000431
 -5  -5  -2   9   9 -0.000197  0.000241
 -5  -5  -2   9  10 -0.000169 -0.000043
 -5  -5  -2  10   1 -0.000132 -0.000019
 -5  -5  -2  10   2  0.000374  0.000029
 -5  -5  -2  10   3 -0.000076 -0.000109
 -5  -5  -2  10   4 -0.000108  0.000259
 -5  -5  -2  10   5 -0.000008 -0.000124
 -5  -5  -2  10   6 -0.000176 -0.000053
 -5  -5  -2  10   7  0.000454 -0.000040
 -5  -5  -2  10   8  0.000049 -0.000054
 -5  -5  -2  10   9 -0.000137 -0.000056
 -5  -5  -2  10  10 -0.000248  0.000161
 -5  -5  -1   1   1  0.001678  0.000009
 -5  -5  -1   1   2 -0.000058 -0.000041
 -5  -5  -1   1   3  0.000328  0.000024
 -5  -5  -1   1   4  0.000075  0.000002
 -5  -5  -1   1   5  0.000193 -0.000058
 -5  -5  -1   1   6 -0.000892  0.000006
 -5  -5  -1   1   7 -0.000498 -0.000025
 -5  -5  -1   1   8 -0.000264  0.000034
 -5  -5  -1   1   9  0.000151 -0.000042
 -5  -5  -1   1  10 -0.000026 -0.000042
 -5  -5  -1   2   1  0.000071  0.000041
 -5  -5  -1   2   2 -0.000341  0.000062
 -5  -5  -1   2   3 -0.000069  0.000045
 -5  -5  -1   2   4 -0.000157  0.000131
 -5  -5  -1   2   5 -0.000015 -0.000039
 -5  -5  -1   2   6  0.000522  0.000034
 -5  -5  -1   2   7 -0.000620  0.000060
 -5  -5  -1   2   8 -0.000119  0.000050
 -5  -5  -1   2   9 -0.000190 -0.000053
 -5  -5  -1   2  10  0.000169  0.000138
 -5  -5  -1   3   1  0.000275  0.000032
 -5  -5  -1   3   2  0.000062 -0.000041
 -5  -5  -1   3   3  0.000707  0.000039
 -5  -5  -1   3   4  0.000218  0.000167
 -5  -5  -1   3   5  0.000494 -0.000069
 -5  -5  -1   3   6 -0.000265  0.000038
 -5  -5  -1   3   7  0.000060 -0.000033
 -5  -5  -1   3   8  0.000129  0.000073
 -5  -5  -1   3   9  0.000144  0.000179
 -5  -5  -1   3  10 -0.000452  0.000043
 -5  -5  -1   4   1 -0.000048 -0.000033
 -5  -5  -1   4   2  0.000023  0.000111
 -5  -5  -1   4   3 -0.000195  0.000062
 -5  -5  -1   4   4 -0.000451  0.000130
 -5  -5  -1   4   5 -0.000852  0.000035
 -5  -5  -1   4   6 -0.000059 -0.000008
 -5  -5  -1   4   7 -0.000019 -0.000004
 -5  -5  -1   4   8 -0.000309 -0.000253
 -5  -5  -1   4   9  0.000161 -0.000118
 -5  -5  -1   4  10  0.000017 -0.000122
 -5  -5  -1   5   1 -0.000148 -0.000070
 -5  -5  -1   5   2  0.000014  0.000056
 -5  -5  -1   5   3 -0.000464 -0.000072
 -5  -5  -1   5   4 -0.000723  0.000042
 -5  -5  -1   5   5 -0.000162 -0.000079
 -5  -5  -1   5   6  0.000019 -0.000060
 -5  -5  -1   5   7  0.000204  0.000035
 -5  -5  -1   5   8  0.000397 -0.000125
 -5  -5  -1   5   9  0.000141 -0.000072
 -5  -5  -1   5  10 -0.000228  0.000001
 -5  -5  -1   6   1 -0.000912  0.000004
 -5  -5  -1   6   2 -0.000522 -0.000047
 -5  -5  -1   6   3 -0.000257  0.000047
 -5  -5  -1   6   4  0.000044  0.000051
 -5  -5  -1   6   5 -0.000032  0.000020
 -5  -5  -1   6   6  0.001667  0.000015
 -5  -5  -1   6   7 -0.000093 -0.000027
 -5  -5  -1   6   8  0.000288  0.000019
 -5  -5  -1   6   9  0.000043  0.000069
 -5  -5  -1   6  10  0.000047  0.000033
 -5  -5  -1   7   1  0.000514  0.000037
 -5  -5  -1   7   2 -0.000549  0.000066
 -5  -5  -1   7   3 -0.000047  0.000082
 -5  -5  -1   7   4 -0.000099  0.000450
 -5  -5  -1   7   5  0.000300 -0.000068
 -5  -5  -1   7   6  0.000082  0.000040
 -5  -5  -1   7   7 -0.000352  0.000086
 -5  -5  -1   7   8 -0.000096  0.000056
 -5  -5  -1   7   9 -0.000170  0.000264
 -5  -5  -1   7  10 -0.000051  0.000177
 -5  -5  -1   8   1 -0.000270  0.000046
 -5  -5  -1   8   2  0.000093 -0.000102
 -5  -5  -1   8   3  0.000213  0.000075
 -5  -5  -1   8   4  0.000585 -0.000364
 -5  -5  -1   8   5 -0.000317 -0.000141
 -5  -5  -1   8   6  0.000312  0.000022
 -5  -5  -1   8   7  0.000137 -0.000078
 -5  -5  -1   8   8  0.000737  0.000067
 -5  -5  -1   8   9  0.000392 -0.000220
 -5  -5  -1   8  10  0.000540 -0.000057
 -5  -5  -1   9   1 -0.000124 -0.000060
 -5  -5  -1   9   2  0.000105  0.000095
 -5  -5  -1   9   3 -0.000216  0.000159
 -5  -5  -1   9   4 -0.000425 -0.000064
 -5  -5  -1   9   5  0.000203 -0.000050
 -5  -5  -1   9   6 -0.000048 -0.000010
 -5  -5  -1   9   7 -0.000005  0.000040
 -5  -5  -1   9   8 -0.000081 -0.000141
 -5  -5  -1   9   9 -0.000537 -0.000233
 -5  -5  -1   9  10 -0.000895 -0.000062
 -5  -5  -1  10   1  0.000022 -0.000031
 -5  -5  -1  10   2  0.000328  0.000036
 -5  -5  -1  10   3  0.000330 -0.000014
 -5  -5  -1  10   4  0.000069 -0.000066
 -5  -5  -1  10   5 -0.000298 -0.000005
 -5  -5  -1  10   6 -0.000093  0.000097
 -5  -5  -1  10   7  0.000012  0.000016
 -5  -5  -1  10   8 -0.000602 -0.000124
 -5  -5  -1  10   9 -0.001028 -0.000044
 -5  -5  -1  10  10 -0.000157 -0.000095
 -5  -5   0   1   1  0.001068  0.000019
 -5  -5   0   1   2 -0.001255  0.000045
 -5  -5   0   1   3 -0.000003  0.000020
 -5  -5   0   1   4 -0.000012 -0.000006
 -5  -5   0   1   5 -0.000134  0.000025
 -5  -5   0   1   6  0.001001  0.000016
 -5  -5   0   1   7  0.001150  0.000018
 -5  -5   0   1   8  0.001222  0.000025
 -5  -5   0   1   9  0.000026 -0.000001
 -5  -5   0   1  10 -0.001185 -0.000031
 -5  -5   0   2   1  0.001229 -0.000052
 -5  -5   0   2   2 -0.004669  0.000141
 -5  -5   0   2   3  0.000009 -0.000045
 -5  -5   0   2   4  0.000178 -0.000426
 -5  -5   0   2   5  0.000016 -0.000008
 -5  -5   0   2   6 -0.001165 -0.000023
 -5  -5   0   2   7 -0.001598  0.000129
 -5  -5   0   2   8 -0.002344  0.000022
 -5  -5   0   2   9  0.002148 -0.000372
 -5  -5   0   2  10 -0.000798  0.000000
 -5  -5   0   3   1  0.000004  0.000009
 -5  -5   0   3   2 -0.000039  0.000054
 -5  -5   0   3   3 -0.002697  0.000036
 -5  -5   0   3   4 -0.003386 -0.000125
 -5  -5   0   3   5 -0.001169 -0.000131
 -5  -5   0   3   6  0.001221  0.000018
 -5  -5   0   3   7  0.002346  0.000047
 -5  -5   0   3   8  0.002112  0.000041
 -5  -5   0   3   9  0.001868 -0.000214
 -5  -5   0   3  10  0.000570 -0.000052
 -5  -5   0   4   1 -0.000105 -0.000002
 -5  -5   0   4   2  0.000066  0.000254
 -5  -5   0   4   3  0.003558  0.000154
 -5  -5   0   4   4 -0.001915 -0.000082
 -5  -5   0   4   5  0.000793  0.000087
 -5  -5   0   4   6 -0.000111  0.000062
 -5  -5   0   4   7  0.001894 -0.000356
 -5  -5   0   4   8 -0.001780 -0.000206
 -5  -5   0   4   9  0.000735  0.000173
 -5  -5   0   4  10  0.000063 -0.000010
 -5  -5   0   5   1 -0.000032 -0.000028
 -5  -5   0   5   2  0.000117  0.000057
 -5  -5   0   5   3  0.001249  0.000065
 -5  -5   0   5   4  0.000775  0.000018
 -5  -5   0   5   5  0.000823 -0.000125
 -5  -5   0   5   6  0.001305  0.000032
 -5  -5   0   5   7 -0.000533  0.000074
 -5  -5   0   5   8 -0.000535 -0.000002
 -5  -5   0   5   9  0.000142 -0.000107
 -5  -5   0   5  10 -0.000652  0.000109
 -5  -5   0   6   1  0.001003  0.000021
 -5  -5   0   6   2  0.001148  0.000038
 -5  -5   0   6   3  0.001218  0.000014
 -5  -5   0   6   4  0.000167 -0.000080
 -5  -5   0   6   5 -0.001224 -0.000035
 -5  -5   0   6   6  0.001053  0.000013
 -5  -5   0   6   7 -0.001224  0.000030
 -5  -5   0   6   8  0.000014  0.000027
 -5  -5   0   6   9  0.000017 -0.000019
 -5  -5   0   6  10  0.000122 -0.000006
 -5  -5   0   7   1 -0.001157 -0.000034
 -5  -5   0   7   2 -0.001598  0.000108
 -5  -5   0   7   3 -0.002318 -0.000054
 -5  -5   0   7   4  0.001849  0.000267
 -5  -5   0   7   5 -0.000630 -0.000053
 -5  -5   0   7   6  0.001243 -0.000020
 -5  -5   0   7   7 -0.004669  0.000120
 -5  -5   0   7   8  0.000102  0.000038
 -5  -5   0   7   9 -0.000007  0.000296
 -5  -5   0   7  10 -0.000088 -0.000063
 -5  -5   0   8   1  0.001232  0.000007
 -5  -5   0   8   2  0.002309 -0.000039
 -5  -5   0   8   3  0.002112  0.000012
 -5  -5   0   8   4  0.001456  0.000182
 -5  -5   0   8   5  0.000321 -0.000070
 -5  -5   0   8   6  0.000014  0.000005
 -5  -5   0   8   7  0.000013 -0.000018
 -5  -5   0   8   8 -0.002740  0.000014
 -5  -5   0   8   9 -0.003385  0.000077
 -5  -5   0   8  10 -0.001171 -0.000072
 -5  -5   0   9   1 -0.000109 -0.000007
 -5  -5   0   9   2  0.002166  0.000222
 -5  -5   0   9   3 -0.001515  0.000106
 -5  -5   0   9   4  0.000675  0.000012
 -5  -5   0   9   5  0.000145 -0.000177
 -5  -5   0   9   6  0.000049 -0.000003
 -5  -5   0   9   7  0.000229 -0.000380
 -5  -5   0   9   8  0.003586 -0.000131
 -5  -5   0   9   9 -0.001784 -0.000025
 -5  -5   0   9  10  0.000842  0.000080
 -5  -5   0  10   1  0.001164  0.000030
 -5  -5   0  10   2 -0.000896 -0.000035
 -5  -5   0  10   3 -0.000250  0.000110
 -5  -5   0  10   4  0.000088 -0.000118
 -5  -5   0  10   5 -0.000649  0.000125
 -5  -5   0  10   6  0.000046  0.000005
 -5  -5   0  10   7 -0.000185  0.000043
 -5  -5   0  10   8  0.001286  0.000137
 -5  -5   0  10   9  0.000849  0.000158
 -5  -5   0  10  10  0.000843 -0.000111
 -5  -5   1   1   1  0.001679 -0.000017
 -5  -5   1   1   2 -0.000040  0.000013
 -5  -5   1   1   3 -0.000322 -0.000037
 -5  -5   1   1   4 -0.000059  0.000015
 -5  -5   1   1   5 -0.000131  0.000049
 -5  -5   1   1   6 -0.000614 -0.000011
 -5  -5   1   1   7 -0.000027  0.000022
 -5  -5   1   1   8  0.000153 -0.000045
 -5  -5   1   1   9  0.000159  0.000024
 -5  -5   1   1  10 -0.000078  0.000057
 -5  -5   1   2   1  0.000041 -0.000013
 -5  -5   1   2   2 -0.000226 -0.000116
 -5  -5   1   2   3  0.000058 -0.000071
 -5  -5   1   2   4 -0.000017 -0.000224
 -5  -5   1   2   5  0.000003  0.000059
 -5  -5   1   2   6  0.000021 -0.000019
 -5  -5   1   2   7  0.000060 -0.000128
 -5  -5   1   2   8 -0.000007 -0.000015
 -5  -5   1   2   9  0.000103 -0.000049
 -5  -5   1   2  10  0.000718 -0.000154
 -5  -5   1   3   1 -0.000282 -0.000034
 -5  -5   1   3   2 -0.000053  0.000080
 -5  -5   1   3   3  0.000736 -0.000028
 -5  -5   1   3   4  0.000225 -0.000103
 -5  -5   1   3   5  0.000708  0.000113
 -5  -5   1   3   6  0.000154 -0.000047
 -5  -5   1   3   7  0.000054  0.000038
 -5  -5   1   3   8 -0.000237 -0.000065
 -5  -5   1   3   9  0.000335 -0.000141
 -5  -5   1   3  10 -0.000509 -0.000022
 -5  -5   1   4   1  0.000111  0.000035
 -5  -5   1   4   2  0.000017 -0.000022
 -5  -5   1   4   3 -0.000232 -0.000121
 -5  -5   1   4   4 -0.000328  0.000009
 -5  -5   1   4   5 -0.000743  0.000013
 -5  -5   1   4   6 -0.000193 -0.000041
 -5  -5   1   4   7  0.000133 -0.000323
 -5  -5   1   4   8 -0.000099  0.000356
 -5  -5   1   4   9 -0.000439  0.000047
 -5  -5   1   4  10  0.000002  0.000068
 -5  -5   1   5   1  0.000165  0.000080
 -5  -5   1   5   2 -0.000078 -0.000097
 -5  -5   1   5   3 -0.000768  0.000062
 -5  -5   1   5   4 -0.000833  0.000012
 -5  -5   1   5   5 -0.000278  0.000143
 -5  -5   1   5   6  0.000028  0.000041
 -5  -5   1   5   7  0.000561 -0.000066
 -5  -5   1   5   8  0.000517  0.000146
 -5  -5   1   5   9 -0.000037  0.000176
 -5  -5   1   5  10 -0.001161 -0.000047
 -5  -5   1   6   1 -0.000595 -0.000013
 -5  -5   1   6   2 -0.000003  0.000024
 -5  -5   1   6   3  0.000152 -0.000056
 -5  -5   1   6   4  0.000198  0.000030
 -5  -5   1   6   5 -0.000049 -0.000003
 -5  -5   1   6   6  0.001698 -0.000021
 -5  -5   1   6   7 -0.000019  0.000019
 -5  -5   1   6   8 -0.000294 -0.000034
 -5  -5   1   6   9 -0.000040 -0.000051
 -5  -5   1   6  10 -0.000106 -0.000029
 -5  -5   1   7   1  0.000023 -0.000028
 -5  -5   1   7   2 -0.000004 -0.000122
 -5  -5   1   7   3 -0.000047 -0.000087
 -5  -5   1   7   4  0.000145 -0.000116
 -5  -5   1   7   5  0.000510  0.000087
 -5  -5   1   7   6  0.000022 -0.000038
 -5  -5   1   7   7 -0.000188 -0.000128
 -5  -5   1   7   8  0.000120 -0.000015
 -5  -5   1   7   9  0.000057  0.000083
 -5  -5   1   7  10  0.000087 -0.000140
 -5  -5   1   8   1  0.000151 -0.000049
 -5  -5   1   8   2 -0.000009  0.000065
 -5  -5   1   8   3 -0.000324 -0.000048
 -5  -5   1   8   4  0.000375  0.000186
 -5  -5   1   8   5 -0.000525  0.000152
 -5  -5   1   8   6 -0.000323 -0.000024
 -5  -5   1   8   7 -0.000071  0.000057
 -5  -5   1   8   8  0.000780 -0.000045
 -5  -5   1   8   9  0.000304  0.000107
 -5  -5   1   8  10  0.000660  0.000099
 -5  -5   1   9   1 -0.000127  0.000096
 -5  -5   1   9   2 -0.000043 -0.000040
 -5  -5   1   9   3 -0.000500 -0.000162
 -5  -5   1   9   4  0.000151 -0.000013
 -5  -5   1   9   5 -0.000124  0.000232
 -5  -5   1   9   6  0.000042  0.000024
 -5  -5   1   9   7 -0.000170 -0.000328
 -5  -5   1   9   8 -0.000207  0.000221
 -5  -5   1   9   9 -0.000783  0.000065
 -5  -5   1   9  10 -0.000830 -0.000055
 -5  -5   1  10   1  0.000084  0.000018
 -5  -5   1  10   2  0.000605 -0.000004
 -5  -5   1  10   3  0.000473 -0.000040
 -5  -5   1  10   4 -0.000069  0.000047
 -5  -5   1  10   5 -0.001095 -0.000052
 -5  -5   1  10   6  0.000071 -0.000096
 -5  -5   1  10   7  0.000064 -0.000044
